"DATE","RUC65Q4","RUC66Q1","RUC66Q2","RUC66Q3","RUC66Q4","RUC67Q1","RUC67Q2","RUC67Q3","RUC67Q4","RUC68Q1","RUC68Q2","RUC68Q3","RUC68Q4","RUC69Q1","RUC69Q2","RUC69Q3","RUC69Q4","RUC70Q1","RUC70Q2","RUC70Q3","RUC70Q4","RUC71Q1","RUC71Q2","RUC71Q3","RUC71Q4","RUC72Q1","RUC72Q2","RUC72Q3","RUC72Q4","RUC73Q1","RUC73Q2","RUC73Q3","RUC73Q4","RUC74Q1","RUC74Q2","RUC74Q3","RUC74Q4","RUC75Q1","RUC75Q2","RUC75Q3","RUC75Q4","RUC76Q1","RUC76Q2","RUC76Q3","RUC76Q4","RUC77Q1","RUC77Q2","RUC77Q3","RUC77Q4","RUC78Q1","RUC78Q2","RUC78Q3","RUC78Q4","RUC79Q1","RUC79Q2","RUC79Q3","RUC79Q4","RUC80Q1","RUC80Q2","RUC80Q3","RUC80Q4","RUC81Q1","RUC81Q2","RUC81Q3","RUC81Q4","RUC82Q1","RUC82Q2","RUC82Q3","RUC82Q4","RUC83Q1","RUC83Q2","RUC83Q3","RUC83Q4","RUC84Q1","RUC84Q2","RUC84Q3","RUC84Q4","RUC85Q1","RUC85Q2","RUC85Q3","RUC85Q4","RUC86Q1","RUC86Q2","RUC86Q3","RUC86Q4","RUC87Q1","RUC87Q2","RUC87Q3","RUC87Q4","RUC88Q1","RUC88Q2","RUC88Q3","RUC88Q4","RUC89Q1","RUC89Q2","RUC89Q3","RUC89Q4","RUC90Q1","RUC90Q2","RUC90Q3","RUC90Q4","RUC91Q1","RUC91Q2","RUC91Q3","RUC91Q4","RUC92Q1","RUC92Q2","RUC92Q3","RUC92Q4","RUC93Q1","RUC93Q2","RUC93Q3","RUC93Q4","RUC94Q1","RUC94Q2","RUC94Q3","RUC94Q4","RUC95Q1","RUC95Q2","RUC95Q3","RUC95Q4","RUC96Q1","RUC96Q2","RUC96Q3","RUC96Q4","RUC97Q1","RUC97Q2","RUC97Q3","RUC97Q4","RUC98Q1","RUC98Q2","RUC98Q3","RUC98Q4","RUC99Q1","RUC99Q2","RUC99Q3","RUC99Q4","RUC00Q1","RUC00Q2","RUC00Q3","RUC00Q4","RUC01Q1","RUC01Q2","RUC01Q3","RUC01Q4","RUC02Q1","RUC02Q2","RUC02Q3","RUC02Q4","RUC03Q1","RUC03Q2","RUC03Q3","RUC03Q4","RUC04Q1","RUC04Q2","RUC04Q3","RUC04Q4","RUC05Q1","RUC05Q2","RUC05Q3","RUC05Q4","RUC06Q1","RUC06Q2","RUC06Q3","RUC06Q4","RUC07Q1","RUC07Q2","RUC07Q3","RUC07Q4","RUC08Q1","RUC08Q2","RUC08Q3","RUC08Q4","RUC09Q1","RUC09Q2","RUC09Q3","RUC09Q4","RUC10Q1","RUC10Q2","RUC10Q3","RUC10Q4","RUC11Q1","RUC11Q2","RUC11Q3","RUC11Q4","RUC12Q1","RUC12Q2","RUC12Q3","RUC12Q4","RUC13Q1","RUC13Q2","RUC13Q3","RUC13Q4","RUC14Q1","RUC14Q2","RUC14Q3","RUC14Q4","RUC15Q1","RUC15Q2","RUC15Q3","RUC15Q4","RUC16Q1","RUC16Q2","RUC16Q3","RUC16Q4","RUC17Q1","RUC17Q2","RUC17Q3","RUC17Q4","RUC18Q1","RUC18Q2","RUC18Q3","RUC18Q4","RUC19Q1","RUC19Q2","RUC19Q3","RUC19Q4","RUC20Q1","RUC20Q2","RUC20Q3","RUC20Q4","RUC21Q1","RUC21Q2","RUC21Q3","RUC21Q4","RUC22Q1","RUC22Q2","RUC22Q3","RUC22Q4","RUC23Q1","RUC23Q2","RUC23Q3","RUC23Q4","RUC24Q1"
"1995:10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.2,-0.2,-0.2,-0.2,-0.100000000000001,-0.100000000000001,-0.100000000000001,-0.100000000000001,-0.2,-0.2,-0.2,-0.2,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996
"1995:11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0,0,0,0,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996
"1995:12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1996:01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0,0,0,0,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1996:02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,-0.3,-0.3,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.2,-0.2,-0.2,-0.2,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996
"1996:03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0999999999999996,0.0999999999999996,0.0999999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1996:04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.199999999999999,-0.199999999999999,-0.199999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996
"1996:05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.199999999999999,0.199999999999999,0,0,0,0,0,0,0,0,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0.0999999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1996:06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,-0.3,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3
"1996:07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"1996:08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.300000000000001,-0.2,-0.2,-0.2,-0.2,-0.3,-0.3,-0.3,-0.3,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4
"1996:09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.100000000000001,0,0,0,0,0,0,0,0,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001,0.100000000000001
